1600 5000
203 209 28
359 959 38
969 850 31
840 509 27
207 1311 36
1258 112 29
42 827 5
789 202 38
839 1336 32
898 770 12
781 172 3
1038 623 36
1237 221 39
1233 641 35
1357 639 46
81 614 13
944 464 11
1563 663 37
1179 1581 49
1513 238 17
995 1436 15
1084 3 33
1358 693 21
1110 134 44
592 296 41
1564 495 23
1005 103 47
1158 61 12
794 834 48
1350 665 36
588 980 9
653 1153 49
1041 851 33
285 78 24
128 1376 21
458 391 26
1242 1390 41
557 1108 24
749 819 34
1022 1359 18
388 184 38
1187 400 46
447 1099 27
259 1185 7
848 991 46
241 398 46
1077 300 1
916 473 32
1380 1099 48
1236 1071 45
399 1341 3
822 470 2
598 275 24
424 428 20
1145 16 5
152 132 25
291 363 7
415 1151 27
147 1374 44
803 1038 22
465 1505 1
1536 451 23
988 609 30
466 1595 48
1301 1523 44
1186 1195 45
1217 505 6
907 804 39
1083 1181 26
612 830 17
471 1046 28
1272 1545 1
1063 437 25
647 541 7
711 1184 31
645 92 37
388 229 16
1080 209 5
1518 1038 14
1495 1434 49
894 989 33
497 652 45
1556 1594 2
1505 460 34
867 362 48
102 1348 3
1425 367 47
521 717 36
1241 694 7
748 797 38
877 661 24
590 1075 2
625 53 9
843 745 2
480 891 36
860 1406 39
1053 1432 5
1453 502 14
222 128 28
646 369 9
961 361 38
233 7 19
736 403 14
1265 215 47
237 820 41
534 1338 26
1250 56 26
1541 1435 35
922 194 6
648 502 33
328 501 42
339 113 23
1327 365 17
1548 1085 49
1491 806 35
1023 861 8
659 1289 31
1536 11 10
1484 210 6
1015 666 42
431 1121 46
830 785 4
474 631 27
1207 155 45
1470 761 28
1067 343 43
121 102 15
881 1076 5
1048 605 12
692 331 15
524 71 28
498 1205 34
1169 502 8
196 1421 48
623 1158 41
1437 438 44
86 1344 35
1598 1242 33
475 1232 21
1339 1003 23
635 1146 49
1019 942 24
950 1526 2
1464 933 10
1005 125 49
189 285 1
843 881 3
106 112 49
866 1328 43
21 1033 34
717 181 43
1550 1568 10
950 124 47
474 1119 1
1590 1126 32
1138 1126 11
281 396 47
139 388 18
1017 1180 37
173 1493 2
1158 246 37
1183 59 38
480 1043 28
871 1262 37
474 208 21
123 79 6
248 444 42
408 343 16
256 1254 30
1246 1577 35
295 66 45
851 582 49
1243 745 45
644 823 46
422 703 12
1213 949 37
1156 1053 32
1142 1254 13
354 399 20
723 461 28
900 225 37
547 171 8
928 427 5
131 1091 48
509 179 22
557 346 25
667 363 42
964 1532 33
1438 131 29
1557 284 27
1091 983 8
1347 786 46
714 756 17
799 525 48
708 184 21
261 26 38
197 1228 15
406 267 33
740 199 24
768 1091 36
309 72 25
275 1027 24
806 227 42
991 1175 46
1362 1359 16
1450 1504 42
567 1514 4
804 1353 13
504 461 47
1450 108 19
1157 817 15
16 321 17
199 1062 46
1469 720 29
693 760 42
1513 651 47
860 1283 27
1335 66 13
560 1053 9
618 558 24
1106 791 29
22 647 42
665 1253 33
573 21 32
10 1490 36
1557 1209 48
941 315 43
418 756 6
992 301 44
740 565 3
1425 804 19
703 1254 39
854 410 43
336 291 43
165 515 28
249 288 34
588 385 19
1285 541 4
684 642 24
1093 1075 16
1202 727 35
1140 1408 34
1004 479 42
568 1306 7
1109 519 12
924 667 24
642 1240 37
255 1538 11
1276 1297 8
1134 1489 44
529 775 37
1210 201 24
863 276 10
808 474 22
509 1015 8
907 1147 48
1195 569 24
805 1262 4
357 1432 24
1323 315 16
1594 924 7
217 228 33
255 554 42
1212 545 27
1338 1008 47
252 1067 28
480 156 46
833 1055 19
344 1562 6
537 645 25
198 1165 33
1269 1455 44
28 615 38
151 1457 43
1542 420 31
419 205 17
227 703 48
383 528 46
412 447 1
1599 1098 17
677 1024 37
643 1125 28
1020 1345 11
1355 1130 8
1171 1227 7
269 785 18
804 1040 28
674 470 31
847 1045 43
1488 337 14
280 1544 11
739 1471 42
598 211 22
454 855 49
29 720 43
1319 727 44
573 1579 33
687 684 18
579 845 28
677 871 40
914 949 34
295 415 34
894 387 16
723 431 41
1571 441 48
1020 909 21
1291 1113 35
647 1473 49
1328 191 22
1457 767 27
1064 1207 27
483 419 26
1174 857 40
1517 1441 11
1258 784 41
291 1153 11
1322 1465 48
1042 731 40
1443 921 6
864 937 1
723 460 27
398 809 25
736 1075 47
567 676 21
825 1235 49
761 1146 4
654 316 20
253 757 21
735 44 7
1399 72 43
1392 53 7
223 172 20
6 1502 12
15 1184 41
199 1574 38
540 684 37
795 658 19
63 101 3
354 851 30
385 308 8
857 207 43
844 1007 35
248 888 36
1442 826 15
377 945 41
1381 1038 23
1570 608 36
895 7 10
68 352 48
1348 208 38
1319 1596 27
1585 495 36
910 508 1
285 1259 47
583 514 46
6 645 49
639 1588 10
842 66 12
877 1146 15
736 1492 13
917 1490 32
1332 30 36
302 69 47
293 1397 23
1558 73 10
742 290 12
1456 1463 29
1065 178 45
116 888 16
869 1290 30
843 921 28
693 897 45
323 809 43
1096 1368 34
588 1343 43
556 1597 20
39 877 36
836 207 46
783 52 24
1403 870 6
1570 48 3
1444 608 46
142 612 12
1256 164 1
991 1421 42
377 796 35
1118 574 9
1139 1552 45
155 1401 26
1334 845 37
927 889 3
1493 503 15
1081 566 18
924 611 38
713 1146 35
632 1361 49
10 1119 20
900 1134 2
533 1084 1
1442 799 49
535 1097 1
782 1134 20
647 1134 13
1220 593 29
49 131 13
1435 468 17
100 430 33
470 817 11
594 1412 48
866 130 23
538 1187 21
1405 211 31
836 62 8
816 1297 25
465 953 30
384 1327 9
1091 1525 18
1003 93 36
611 1276 35
645 1244 13
901 831 17
380 176 29
623 1227 37
998 185 44
181 814 7
460 359 25
1098 833 2
1301 929 35
628 1473 3
368 1491 31
336 785 20
1371 1519 24
639 150 16
699 27 32
572 57 46
216 665 31
1503 124 49
45 535 2
183 266 7
748 912 40
499 788 37
186 773 4
1209 390 34
637 1318 40
135 127 17
1023 1562 21
1537 342 12
1549 930 17
807 1146 17
927 334 38
1513 270 25
1517 1581 27
275 594 40
207 1107 43
1210 941 48
1161 822 28
1367 1273 27
1202 1270 34
1230 1015 33
1247 101 7
984 1413 49
1450 917 31
811 630 20
93 1006 46
1461 767 22
799 894 18
115 207 32
287 57 34
1138 670 48
1159 841 35
709 544 18
1554 978 16
955 1049 17
1412 1093 28
810 852 38
462 551 39
601 603 32
87 1173 11
961 799 11
1285 1477 47
575 1393 12
108 920 31
702 734 21
904 727 46
1485 406 46
1547 1049 7
1199 441 13
585 104 37
414 963 32
1436 1052 2
1164 356 2
821 774 25
193 1547 19
516 966 26
817 1550 49
160 1476 23
46 66 45
544 775 41
1124 1249 12
1539 1145 8
280 1228 40
1194 1076 10
52 591 3
890 583 15
1420 967 19
1113 1211 24
560 721 16
1388 722 4
1528 409 19
66 14 20
980 1025 38
115 772 42
1077 628 41
32 339 20
1230 1361 46
148 1461 42
1540 377 38
1030 1475 12
1554 1237 1
749 19 15
889 761 4
975 885 12
1399 258 10
121 440 32
1046 551 10
676 925 24
53 326 1
336 991 2
571 133 26
1320 359 22
1495 547 45
534 317 10
198 1420 26
967 412 6
350 586 27
525 372 21
376 684 23
171 995 27
513 677 27
1502 1117 43
491 672 41
301 605 32
609 1312 30
296 395 11
381 843 37
716 447 10
1433 1407 16
866 467 1
460 879 1
1231 346 21
1188 1430 19
344 862 39
455 861 20
346 4 38
1521 1064 13
688 842 3
914 1137 5
651 439 2
149 457 18
1242 332 26
201 648 30
982 1492 9
1121 409 28
1379 1020 2
1402 300 48
1249 303 45
520 1015 18
1474 466 42
458 682 42
1065 17 12
1429 1585 7
623 1165 28
176 441 41
1556 1190 9
1540 890 36
776 1314 42
1205 1407 4
967 560 3
1230 1274 17
725 1468 24
275 420 48
305 105 16
635 830 19
1031 30 10
740 549 26
751 1296 6
906 1595 28
259 308 5
1026 776 17
1088 85 10
449 430 14
106 210 17
891 1197 13
1557 1583 9
1563 480 5
240 777 31
1464 919 37
1594 1128 18
1450 1055 12
1555 445 26
300 639 39
698 312 13
229 1126 48
47 759 42
996 270 48
619 1091 4
910 944 29
538 1274 42
758 840 29
1022 457 36
1583 1199 2
601 1173 11
971 842 44
560 1390 47
501 1066 35
228 543 44
144 936 3
7 864 32
34 100 14
403 22 33
547 603 15
333 443 9
509 12 39
1283 211 10
442 509 26
392 66 31
1262 490 24
1396 477 8
221 1295 15
1197 811 8
1495 39 33
352 452 26
543 784 29
1371 1065 30
1482 1427 44
1030 737 11
695 1450 28
1255 1212 49
1034 822 46
1596 579 40
1396 831 13
1582 558 3
809 1297 11
253 36 36
18 857 6
1188 970 39
170 838 46
1180 1484 8
747 433 37
716 1080 10
458 1509 23
378 1183 37
549 1264 22
1100 641 45
795 60 23
901 888 31
335 374 1
1397 580 45
1409 315 22
372 1482 27
358 709 2
530 489 10
1182 53 32
815 421 40
677 1592 2
1530 846 36
1020 788 2
464 545 39
1015 1071 40
1505 1409 13
120 1086 39
1042 561 47
992 436 44
5 55 13
1366 84 42
573 76 47
369 1488 1
1116 1158 25
423 4 19
724 411 8
60 1581 28
165 871 40
441 1234 39
171 313 7
265 1066 16
562 667 39
445 1294 40
1039 971 39
1016 242 45
1430 95 3
463 1151 7
1343 1462 10
350 1385 45
290 942 18
419 1434 7
475 801 22
610 403 17
1419 21 36
496 614 1
887 1536 21
1581 1561 3
319 568 14
1310 125 29
425 1254 23
779 731 46
1442 729 45
354 34 20
466 1165 5
393 1315 30
429 152 41
1492 832 38
927 128 39
330 817 11
483 725 27
1 407 44
1521 600 13
1491 226 30
1344 79 10
1122 117 21
692 1220 42
224 1244 31
485 1337 36
359 780 30
23 342 14
985 433 5
256 312 43
822 1340 1
317 594 16
1412 794 42
942 143 9
594 658 8
1079 1149 49
559 1474 11
995 437 32
892 1173 7
10 293 36
627 1404 43
437 800 44
1462 1267 15
723 94 11
687 1566 40
1431 410 4
561 777 34
441 1178 43
378 276 43
1577 58 29
620 838 32
1188 5 31
423 1188 8
1494 970 12
3 1539 2
1224 98 25
767 972 12
944 266 37
1535 322 25
199 1497 28
759 526 21
743 897 11
559 703 13
363 21 19
236 976 13
477 872 2
370 1324 7
1090 1532 46
469 1578 1
992 556 3
710 1207 20
1245 141 11
344 1272 37
611 820 36
757 712 31
101 1444 21
1531 878 13
242 955 20
86 1537 46
463 576 36
858 782 46
459 119 46
1229 283 25
344 1157 34
37 1316 42
846 583 37
905 1398 13
612 455 9
537 919 19
33 1063 29
1008 636 36
185 463 38
1224 1475 21
899 1340 11
84 471 37
1565 305 11
1296 98 48
6 1027 13
1120 216 18
1038 1481 7
114 998 36
1212 289 31
288 937 9
890 719 31
1054 1372 34
1294 570 48
665 830 4
1039 464 8
1026 45 23
1029 396 20
662 756 41
947 136 1
16 1573 8
145 858 48
779 1359 42
1055 1589 19
670 789 23
206 1363 17
498 670 2
892 1001 16
518 89 46
535 175 15
1320 549 43
816 1056 17
1511 1160 14
1222 463 4
158 759 27
963 762 41
868 304 13
586 291 32
600 594 28
1282 1319 34
592 1309 24
1366 1054 5
821 274 47
60 1138 29
1061 27 28
858 909 3
994 756 49
206 328 5
887 1187 40
287 1172 47
1525 725 29
974 593 35
160 37 30
757 1065 2
1257 64 3
1563 656 40
1413 1378 9
267 1433 40
1317 1298 20
1227 893 44
881 1194 42
605 392 18
372 1260 48
66 300 23
858 636 6
750 1131 37
1075 1282 32
1019 1376 27
49 1366 22
321 517 35
1196 33 47
1329 1028 13
1343 1336 6
190 392 29
85 1238 4
810 607 26
1086 253 47
1264 1506 1
764 1412 4
1067 732 1
1422 568 27
129 763 28
48 1038 38
1236 1247 4
401 0 9
243 877 25
974 682 8
1478 1396 4
912 1427 48
729 336 40
1119 1383 38
387 176 23
684 1024 12
1400 488 21
276 870 3
1594 1527 9
185 461 15
362 224 35
437 1029 6
743 1581 29
1506 1185 9
1305 1198 5
1005 231 12
24 1227 16
777 33 35
418 493 9
675 1484 3
821 1410 28
357 338 27
867 1018 8
1049 1131 46
1177 1287 16
1131 1174 7
159 1445 43
363 745 44
904 1332 34
1223 636 46
888 797 17
170 824 7
413 636 39
1554 1335 44
400 642 20
287 1591 18
1229 340 36
1302 1442 1
990 978 40
655 940 44
600 601 23
1090 1298 26
1468 66 48
901 459 8
90 985 11
838 1513 21
398 1309 28
735 463 12
32 552 22
1290 875 27
354 1092 27
773 604 47
935 586 5
193 409 12
719 477 14
309 362 12
1199 606 13
1406 462 44
625 936 3
577 1032 23
1256 236 36
413 58 7
504 221 24
611 34 22
1513 1083 47
156 1431 43
1137 1305 8
693 669 35
1295 625 37
317 170 11
908 809 49
715 1575 46
1074 1438 26
541 1464 44
950 731 37
420 431 46
1268 358 18
997 1048 25
1111 408 2
1067 1570 23
1324 998 25
694 1356 29
711 29 36
1299 781 25
24 610 24
67 1597 42
588 946 16
494 1093 3
1403 728 27
1144 1157 47
440 1061 21
1107 1124 19
956 1370 20
1593 619 19
967 232 41
1224 1190 19
1156 1304 6
1007 1541 22
1442 1296 32
769 10 18
458 1036 15
72 913 24
198 1454 28
580 880 1
138 782 49
785 1552 26
19 629 21
1407 1590 2
1566 87 48
903 797 12
1083 900 5
902 162 44
811 1056 23
469 1342 10
331 317 10
936 193 28
611 1283 43
990 1435 21
816 1035 9
1234 1117 34
419 443 5
33 551 16
1277 1348 48
279 633 18
1045 1338 26
923 439 6
121 1024 38
200 88 9
276 526 30
243 1099 32
672 316 7
977 626 8
1428 189 24
845 95 28
1523 1317 8
1102 806 20
505 1202 3
1413 353 9
1581 135 37
506 1150 5
663 1226 31
328 784 20
565 431 27
1331 1187 35
237 369 23
1237 1471 42
207 838 11
1163 1217 8
395 819 44
1430 178 46
406 1248 2
948 1135 25
1355 928 25
823 1051 19
756 720 43
959 1341 42
13 1296 11
58 500 24
1389 697 18
1553 1343 27
218 1137 23
1335 330 48
17 900 23
943 728 33
1019 1326 8
875 66 10
1303 1594 12
99 1057 17
419 1136 24
1143 574 15
1099 1522 13
1132 474 25
610 591 23
1491 502 41
17 1416 17
65 1589 36
862 1439 24
1142 798 19
15 267 28
488 1398 16
1311 1575 47
231 367 46
1001 506 28
386 1578 31
428 1494 33
805 644 17
640 189 43
1533 1514 22
692 782 20
1405 202 25
463 1473 32
1024 710 3
1572 723 2
1188 1079 30
1128 1124 23
568 227 20
1374 403 44
1582 933 37
1046 1291 6
712 1487 6
1522 1529 29
410 1357 15
542 74 47
475 1126 25
1173 977 30
280 620 34
446 120 44
17 1233 46
151 1119 31
676 685 1
1184 169 23
1146 231 18
436 898 13
180 292 14
1202 704 14
1512 515 13
1264 55 13
229 1273 46
1108 173 6
65 1424 32
54 1152 24
74 1026 14
1252 353 34
1104 843 31
1435 840 26
1275 574 47
193 1358 19
341 1536 36
1268 499 37
327 212 15
972 288 32
346 670 20
648 11 25
1085 1456 6
663 115 16
340 1090 33
544 104 26
1468 731 25
654 1094 36
201 1515 23
1481 527 25
565 1356 4
651 1069 40
937 954 21
1004 614 12
628 960 41
1091 135 41
1526 965 33
320 1550 9
216 226 11
848 724 43
144 1081 44
1455 838 10
29 393 15
1265 1280 5
65 1577 49
654 1253 29
1470 1533 11
401 469 22
460 866 31
787 1095 15
1200 1135 29
293 1173 36
300 1257 2
36 461 39
331 377 32
1039 331 47
1198 639 40
690 232 46
882 580 17
429 18 5
321 909 3
480 519 37
1034 1064 36
694 557 47
1491 797 48
1485 307 37
244 969 12
82 443 29
811 868 43
1493 1091 15
831 712 19
745 822 17
293 823 22
772 920 16
1528 1096 43
1430 283 38
308 1200 38
570 710 41
579 459 29
464 288 17
1015 1563 16
813 65 27
1536 124 27
1508 79 30
397 757 30
268 330 4
311 1037 42
1554 247 48
623 797 21
311 200 44
1467 1017 47
768 3 3
1552 349 29
869 1076 8
810 1565 23
514 1522 44
79 22 30
1124 927 23
100 934 34
799 254 39
1390 1382 7
300 449 36
669 88 35
749 1308 3
1581 1407 31
467 1072 49
915 1167 45
1519 954 29
23 1441 16
11 350 18
1581 641 9
1077 1211 48
437 1538 34
27 453 7
662 1188 1
1325 1145 31
344 1509 47
217 112 27
708 555 31
563 1210 1
52 392 3
1474 517 25
724 791 36
477 519 27
439 216 37
790 822 2
809 1537 36
662 677 23
81 304 39
525 1078 2
638 624 37
738 1239 16
1352 1165 15
610 872 38
610 388 33
310 701 2
1495 754 1
1350 362 1
1353 308 7
1420 120 5
987 1062 21
1035 184 46
379 1170 24
796 1420 41
482 1090 37
700 717 6
398 442 40
1118 951 10
299 596 3
1513 489 21
711 731 6
296 1244 11
1406 747 1
24 1360 26
934 686 43
273 1353 37
964 461 47
1081 627 2
735 693 12
440 340 15
1020 193 28
663 945 2
164 1457 6
1506 697 15
443 558 12
177 764 3
51 1195 47
801 595 22
1030 945 13
1215 1597 12
1033 843 22
819 271 15
245 14 45
274 637 27
900 707 46
695 685 35
1028 525 26
552 961 36
1268 413 5
928 1247 47
512 67 32
1042 192 20
1273 604 25
609 1195 17
675 441 37
1377 94 49
1126 357 22
593 814 45
344 1564 35
1501 1564 34
571 426 43
730 519 16
18 714 32
1007 1094 7
1584 927 30
879 1182 9
1295 339 46
1488 353 3
478 1152 22
360 1170 43
1004 1042 49
163 87 44
1028 1491 10
644 157 46
327 190 46
1032 1549 6
1580 402 15
1053 472 34
1222 501 24
925 418 41
68 861 2
499 1203 33
88 1557 27
802 1251 3
1475 935 35
823 531 41
384 171 14
860 1340 49
998 957 12
1218 359 17
894 1526 28
1125 321 10
745 732 9
1331 335 33
1550 1328 8
1289 502 22
1318 624 11
1057 1547 19
289 679 16
543 1361 31
1388 944 32
34 1519 10
840 529 1
1374 1291 27
1278 240 3
770 665 12
1014 515 33
321 681 13
1579 1506 1
133 879 15
76 377 4
1463 850 48
275 1133 20
730 110 28
1333 1115 25
1361 1571 24
1278 1062 26
509 59 27
567 633 33
1447 1379 29
288 873 45
1450 1100 43
57 599 10
759 139 20
571 292 6
676 183 37
461 263 46
1112 1290 7
958 1062 48
1163 1091 43
748 1223 7
1387 460 15
1165 799 17
960 852 10
925 229 24
320 826 31
797 733 30
835 493 23
1219 122 11
1413 919 6
5 795 42
670 1473 43
1012 391 44
488 831 45
972 665 34
50 1317 24
836 884 35
48 1333 1
1132 845 31
283 1079 44
428 634 28
309 1399 36
1553 500 33
509 634 1
681 997 10
1428 514 21
840 682 26
369 489 11
1219 1113 28
593 118 49
1131 53 1
64 736 49
200 1367 7
168 42 25
140 749 19
1269 580 31
698 1355 20
1220 130 17
1573 184 23
1015 643 20
1168 1459 40
543 779 28
121 908 15
1354 1523 48
1369 1465 26
1361 3 47
210 455 43
1450 715 43
1290 347 21
1513 1376 24
187 211 33
305 978 3
1202 1530 6
1193 716 5
192 740 9
94 1230 33
1518 387 16
1393 413 15
889 860 28
581 1139 5
982 368 14
1490 110 8
388 783 9
1225 351 27
1442 657 33
1018 1230 25
545 209 10
55 738 13
206 1595 20
933 1012 44
364 414 32
368 867 11
1387 699 25
1532 263 32
1223 238 1
1379 585 44
1589 1075 15
1195 474 10
1346 522 40
518 712 48
977 752 25
228 668 47
46 1105 27
1572 681 25
399 1010 27
1008 109 13
1171 1218 19
1353 927 13
1113 1277 13
828 505 40
856 918 12
1476 1411 42
938 1519 26
242 283 42
625 305 1
793 1277 45
1066 1225 9
435 164 19
1546 120 44
1503 856 49
896 311 31
1239 1496 14
70 205 15
696 1178 30
428 843 23
917 1430 36
1561 135 29
24 1272 39
412 122 46
1539 375 29
195 975 12
776 1211 15
1252 1483 2
1132 1297 16
18 488 36
164 1589 32
896 1434 40
203 442 26
256 1524 49
46 1037 18
964 641 47
50 740 41
1537 1171 45
1287 1230 6
778 177 25
1589 943 44
1526 1556 40
425 251 39
536 941 15
1224 717 32
1197 1471 41
810 1334 9
538 847 15
243 850 7
1138 1506 40
32 506 45
251 1494 45
1377 566 25
267 693 37
872 784 16
1245 1029 42
929 874 30
489 1539 14
669 762 15
1488 548 35
441 285 6
102 1368 38
1317 304 47
867 1403 15
541 1176 8
374 81 4
679 479 19
131 1335 43
1055 2 20
318 198 29
616 850 42
510 1130 16
1240 335 1
109 156 6
208 1439 28
259 549 4
920 911 37
419 552 17
654 319 1
843 123 48
1126 259 7
600 841 16
268 673 24
987 1252 33
1538 135 18
648 470 40
844 1415 24
978 1297 39
705 1008 42
1168 653 38
811 319 35
111 540 47
443 348 2
33 820 31
1337 778 8
311 1495 39
448 1110 4
262 355 42
1252 928 20
562 1346 44
633 31 24
757 709 21
607 787 35
1234 689 8
451 576 9
463 1346 38
1300 287 32
760 522 49
1023 551 48
1214 701 25
825 195 47
213 266 6
62 239 42
669 561 11
484 49 18
679 15 28
442 563 17
593 1185 25
1070 56 41
532 614 31
628 11 43
820 57 34
126 1107 27
1476 954 16
361 1086 38
321 966 34
1350 90 32
374 1282 28
681 516 31
995 54 25
1079 1109 5
1475 827 44
925 1186 22
1069 161 18
510 1007 31
602 461 26
1251 435 43
644 573 44
1469 181 10
884 749 5
601 70 3
479 67 38
1413 194 2
1275 542 25
716 656 38
1403 167 46
1067 892 38
1314 1305 12
267 605 22
45 1347 43
177 428 12
1551 1211 41
64 841 36
1129 1230 28
503 211 41
266 1034 48
116 1436 18
1333 1417 4
876 1198 28
894 1007 12
778 114 37
318 950 8
1186 752 42
419 905 34
932 1174 11
43 1253 17
657 979 27
994 189 23
1294 117 10
428 478 23
144 449 38
1 422 20
1188 1595 16
1554 295 24
1029 1284 11
1263 626 17
1224 762 17
959 816 14
1269 990 39
1064 1393 9
37 1246 23
771 192 33
645 305 33
964 1507 33
403 243 26
731 688 10
871 383 26
506 1511 4
1155 798 49
1526 1579 42
1281 1288 24
1557 609 42
1051 1366 5
593 1339 22
1186 1227 4
547 1109 2
1012 1573 37
340 351 42
122 517 48
433 212 15
529 583 11
1115 463 32
110 1192 44
1353 294 15
1054 1561 42
1248 1483 34
1342 346 19
485 1255 17
629 732 14
544 1289 34
1086 232 7
461 979 11
1240 729 43
1444 1181 49
1227 1086 41
414 845 27
1022 1367 38
1398 1245 6
1268 906 19
1066 1067 18
25 1031 4
556 514 7
834 924 45
1048 705 10
1116 1013 39
1318 318 22
341 1083 29
1306 557 49
1435 1384 19
858 800 32
484 45 40
1569 1245 38
1046 886 27
32 1298 23
879 362 11
1477 1006 40
1451 215 3
1440 886 44
1294 651 15
712 487 39
1451 562 8
1339 1568 29
136 396 27
9 925 48
460 167 30
1043 1017 25
499 1213 1
897 1590 11
421 1012 8
980 1455 18
1348 562 40
442 17 26
143 1428 46
1585 258 39
755 486 14
261 1020 34
1184 1412 48
605 863 48
1265 1133 41
843 1239 38
1083 1126 37
1020 105 46
237 1595 48
882 224 38
380 49 4
1390 992 44
410 999 35
1173 240 37
448 1341 9
1491 190 16
1492 672 8
439 1185 15
1360 424 13
5 1561 33
224 1545 15
588 1558 35
238 357 16
346 353 30
81 642 1
726 362 4
1444 1415 42
1210 76 17
334 1377 32
1266 1132 46
278 1206 42
1324 142 22
578 827 20
456 296 29
844 326 9
1238 84 3
997 1363 45
604 709 23
580 1230 35
1550 991 15
450 409 38
971 601 17
1338 256 17
1247 1471 8
137 1538 29
756 409 11
414 981 3
1546 751 10
146 183 38
149 621 4
585 1342 39
1462 1496 28
455 842 9
242 722 4
24 987 22
1435 584 34
1416 362 19
167 1173 45
887 1025 3
108 132 27
1478 487 43
1324 743 41
554 475 2
350 948 37
87 556 24
262 258 44
843 7 24
1201 1522 23
1568 699 43
1413 41 43
1391 467 42
361 1268 19
1491 985 34
1524 272 5
718 1085 48
372 1273 46
1283 1173 38
1252 479 32
1017 976 25
1361 882 42
1534 313 9
1127 1440 44
596 1320 42
624 865 14
804 1576 41
242 227 9
543 268 35
147 400 37
820 1363 47
1385 825 14
518 1331 31
449 1419 11
1007 601 46
1132 257 41
172 517 21
53 1238 10
978 1200 1
829 876 8
528 1046 47
180 118 44
636 466 23
879 868 48
484 1439 25
692 84 31
309 1599 46
32 729 1
1140 1484 28
1410 416 12
276 757 9
642 1530 14
1182 1589 40
1505 708 46
1225 86 45
182 615 29
1583 940 27
720 403 20
1504 1217 7
768 67 17
1229 1135 37
381 543 40
1297 898 36
1448 480 39
470 37 39
163 1460 12
666 344 37
309 532 30
115 1260 6
1145 4 37
1405 492 12
758 584 34
621 80 36
1412 361 3
628 196 19
155 123 48
271 833 6
108 216 1
652 1161 16
488 981 30
1519 1073 19
669 731 31
15 1143 7
977 1328 40
718 755 15
1499 859 39
305 314 13
1071 1442 43
577 204 45
1313 1205 32
1200 895 38
125 598 42
102 1197 21
855 1131 12
650 854 9
483 601 37
135 1122 8
1128 744 16
1470 1202 32
1045 550 13
449 193 14
1118 79 39
1527 521 41
1318 1555 13
494 445 7
90 1462 8
159 78 48
1558 209 43
1071 195 38
1525 844 11
815 690 32
934 1346 28
31 1521 39
912 1009 17
547 918 27
558 220 19
1449 1135 44
94 386 37
1120 1339 31
734 1332 3
382 1333 10
1256 353 21
1034 1331 7
1455 466 48
976 1192 27
705 1163 41
1370 782 10
157 1357 15
1289 1563 2
125 1052 46
1577 379 22
1423 70 33
51 1399 33
1599 459 48
1316 1436 29
759 1531 36
279 39 47
1321 686 7
1079 267 47
447 743 35
331 591 29
1192 887 27
1184 635 22
331 249 33
1045 556 24
1066 849 49
483 163 23
1441 1176 19
1024 868 37
990 648 14
118 577 34
382 1088 4
468 910 33
642 372 18
180 836 23
1211 224 42
22 792 49
943 422 10
132 163 7
1254 874 39
508 74 48
190 1576 26
1398 1056 26
260 1088 10
883 168 3
1328 1486 42
720 781 14
1295 859 10
765 1240 28
24 1465 18
69 518 6
1140 250 37
445 612 6
969 340 47
1524 377 24
60 1545 13
1548 32 4
1187 230 25
1302 1557 39
31 75 38
256 1460 14
374 190 1
938 777 19
1189 660 49
213 1148 28
108 623 17
798 30 24
1086 12 43
1483 471 4
547 138 31
512 749 2
546 1522 11
241 46 3
533 262 1
1274 1403 24
742 587 4
1260 800 10
383 664 45
667 1121 26
115 1353 11
1034 660 23
385 961 10
73 231 35
1122 125 19
1349 1199 5
932 299 49
1547 1029 9
812 321 19
150 1122 9
1458 1379 47
1379 985 25
692 121 26
1592 805 35
727 545 26
74 1248 32
74 551 49
724 310 43
14 852 22
515 1150 34
302 1596 25
1131 477 41
327 848 2
1524 760 42
838 117 12
1305 22 15
293 619 13
1174 35 48
1050 703 33
416 390 27
402 75 36
1145 169 26
357 255 23
978 937 38
375 28 15
635 213 48
184 1258 29
119 222 15
1090 1345 45
387 1106 10
642 1302 35
79 586 44
1418 1115 13
1027 95 35
665 104 24
180 1535 8
1197 1070 49
1453 1058 32
3 363 24
475 1388 29
1581 800 18
1598 380 8
996 78 34
780 111 48
763 1471 20
1564 1402 16
424 435 23
1324 1519 23
1241 700 19
217 1489 27
1080 1141 18
445 134 46
9 1405 34
650 1536 44
160 1174 26
1512 180 1
1283 764 3
1476 907 26
746 996 9
388 580 49
1028 1382 41
841 1146 18
1490 1597 20
64 1242 4
463 1392 21
867 128 46
830 1446 42
14 737 29
544 114 10
576 1232 45
1144 852 35
536 81 49
218 1057 16
405 1145 18
1044 1040 11
323 937 1
799 745 7
778 1335 4
274 1410 21
1040 631 31
1441 130 42
713 1284 35
1332 1102 17
399 1312 43
870 996 20
1193 365 31
1284 1378 38
824 691 38
1040 135 38
269 734 3
528 394 20
494 685 34
1364 1178 10
387 730 34
1567 355 27
360 518 42
1215 355 47
846 181 26
92 1503 34
830 262 31
766 140 7
1189 204 41
1493 465 10
1360 72 7
948 815 39
809 882 28
1517 808 45
1434 1521 21
1156 1221 16
1455 344 5
885 721 36
1452 1553 7
1142 122 12
1012 688 42
1255 808 34
1038 1089 49
1521 1047 2
1301 1172 37
1385 1113 8
170 1136 15
906 219 1
270 314 27
1459 1528 32
1328 452 15
571 1431 30
1039 577 35
786 1048 4
