800 5000
280 516 6
66 779 37
139 639 29
40 181 38
233 531 48
571 375 27
91 146 32
655 570 47
162 175 14
603 194 39
732 791 45
206 504 3
7 594 2
795 257 33
696 706 45
660 795 18
497 9 2
33 155 27
147 295 27
98 355 8
475 68 47
216 143 36
98 184 47
362 704 19
390 398 13
706 617 47
702 248 27
671 575 36
267 772 19
98 32 23
277 304 7
43 403 42
759 195 28
152 170 10
68 799 11
148 83 34
96 35 8
127 120 5
435 655 16
158 286 39
193 479 20
374 596 33
732 768 9
605 672 23
182 641 44
157 201 43
384 628 26
720 240 38
449 432 29
466 528 44
570 255 46
170 210 9
453 491 46
632 285 35
348 534 10
550 588 29
226 344 17
266 19 47
53 711 6
591 616 41
595 423 42
118 685 12
365 342 33
499 269 34
303 69 29
24 454 42
239 442 3
368 94 40
392 157 29
362 701 38
723 34 46
755 165 37
605 31 20
271 625 35
341 208 32
128 659 25
735 504 4
321 92 36
468 128 19
388 456 36
244 799 8
469 385 22
115 396 16
300 745 19
717 645 34
383 407 42
170 405 11
170 511 16
784 313 20
717 222 16
581 776 43
763 310 10
485 270 32
643 632 9
266 333 22
135 442 19
168 236 1
531 582 29
6 42 41
694 17 40
629 643 8
289 506 3
366 388 31
572 355 14
508 601 18
674 450 1
492 391 11
711 586 19
745 187 23
15 701 18
339 433 12
530 297 37
33 493 12
206 353 3
711 694 18
651 556 23
359 611 38
398 205 19
82 534 6
269 182 28
580 394 39
244 1 22
243 759 32
82 198 25
730 791 24
317 687 45
101 517 28
551 645 8
471 474 28
72 490 20
41 138 47
164 450 48
501 408 6
200 61 4
353 552 31
69 456 39
282 202 44
178 335 1
669 549 15
603 454 16
265 700 36
493 280 25
307 487 49
535 394 10
161 392 44
653 753 23
389 23 8
536 643 49
613 192 38
477 743 23
283 583 37
23 607 48
679 463 38
222 145 27
450 167 48
19 319 20
611 691 28
398 679 38
155 482 23
417 120 1
767 697 19
753 96 15
677 535 26
474 626 45
342 652 19
552 14 25
529 682 8
697 479 12
5 778 10
81 12 29
51 31 31
378 241 12
122 566 32
568 108 4
234 427 31
750 657 39
660 561 18
324 744 49
112 772 34
197 349 15
13 407 42
406 596 18
271 509 34
150 296 49
159 610 36
14 785 34
186 785 13
216 372 12
641 479 4
90 102 49
678 571 26
684 502 1
67 735 29
531 47 2
277 388 6
251 191 10
196 337 16
571 604 41
553 520 49
280 148 19
373 616 32
422 62 19
207 620 21
555 555 3
609 529 35
18 518 27
706 444 20
755 56 28
716 418 32
14 230 18
545 152 5
233 102 17
529 54 31
375 776 8
135 512 4
466 350 5
504 141 6
767 556 20
140 73 44
546 110 38
168 715 1
666 250 9
6 333 23
395 709 41
428 101 34
619 238 9
77 169 18
752 274 39
684 434 32
604 720 42
7 453 9
21 159 46
266 119 20
260 633 15
543 540 33
66 220 25
254 591 32
633 365 9
772 252 41
798 129 23
163 5 44
732 600 11
508 791 7
526 454 34
234 414 16
178 443 12
277 106 25
714 596 41
755 432 26
448 576 28
601 444 15
683 245 44
799 469 29
416 356 20
602 114 40
51 432 39
124 714 36
541 730 29
602 329 44
632 106 46
604 688 2
497 795 25
370 451 26
5 184 21
66 628 2
464 713 42
603 61 23
461 28 29
172 134 5
534 326 43
102 133 48
777 538 33
413 514 6
249 289 22
27 725 13
563 128 27
607 142 27
61 189 11
77 295 45
728 506 28
209 770 42
42 697 26
242 343 27
446 133 49
46 545 3
141 611 25
561 259 30
500 31 19
502 234 35
510 687 6
595 154 46
592 790 4
323 64 15
428 551 29
1 385 24
97 380 13
40 18 2
799 484 30
88 674 19
607 259 11
519 733 22
519 231 23
424 383 4
361 508 9
80 355 47
497 171 1
410 750 27
369 521 1
507 26 34
468 587 16
405 211 41
683 131 49
720 516 31
776 768 14
145 350 41
489 359 19
208 242 40
282 779 23
74 290 31
613 23 42
244 211 49
598 367 26
684 64 28
382 309 47
159 430 13
377 572 49
485 167 35
96 106 45
373 375 12
735 3 22
82 300 24
317 604 34
275 277 18
501 428 42
383 134 9
98 403 5
505 582 10
701 514 42
33 202 42
584 342 33
518 337 18
27 748 32
433 511 19
297 391 42
635 25 48
379 657 46
453 737 45
542 495 44
154 349 43
445 404 21
48 656 20
318 261 35
271 609 30
670 694 4
82 163 47
754 365 23
414 89 16
143 100 32
454 315 49
497 184 5
483 222 36
272 790 6
450 706 42
207 449 13
280 722 29
772 308 25
70 400 1
512 613 11
691 156 43
127 640 15
546 117 34
342 671 19
228 265 23
182 577 24
156 595 47
272 116 22
34 31 13
294 528 33
693 669 37
747 628 8
387 569 41
419 725 15
246 266 26
769 16 10
262 657 27
147 214 12
286 211 42
685 414 7
583 187 10
25 420 1
760 59 48
490 136 32
186 569 18
532 745 44
569 274 48
48 386 22
257 39 12
306 473 4
228 742 2
35 782 47
594 518 28
173 354 10
327 458 9
524 171 6
239 141 4
200 560 38
612 350 1
674 337 46
495 115 3
488 392 14
644 199 30
196 271 19
155 600 21
333 422 45
264 691 27
131 0 9
582 96 39
646 320 20
303 223 19
386 744 7
83 451 39
321 388 47
473 299 17
176 45 15
723 789 39
631 119 17
416 51 42
318 349 8
251 692 11
395 40 38
273 418 16
271 41 40
117 532 22
226 536 31
425 485 30
694 57 1
715 119 23
25 772 11
427 396 41
374 50 37
499 529 6
324 35 41
96 571 29
679 252 35
537 731 6
565 3 29
504 415 16
549 612 23
624 302 2
697 170 42
416 96 49
303 638 12
724 672 7
655 684 18
102 749 35
336 565 30
707 547 35
625 689 18
299 221 23
445 139 28
597 400 43
0 715 11
246 437 17
502 443 35
585 224 22
255 216 48
449 33 14
545 234 38
583 510 47
242 151 18
99 704 9
33 696 13
456 502 34
394 561 41
657 470 35
261 591 31
619 50 32
534 472 11
798 72 10
583 347 25
260 78 18
547 48 14
448 96 11
631 289 29
793 356 24
234 44 9
187 511 10
78 759 35
467 636 33
799 717 3
132 630 25
686 448 5
766 532 46
660 426 11
542 82 20
97 706 29
679 455 4
397 38 22
570 779 22
178 494 40
135 640 13
367 456 31
704 543 43
636 540 13
765 345 15
450 404 46
597 657 13
88 612 29
99 420 28
740 140 20
479 473 29
419 367 43
198 593 30
533 186 21
520 394 39
212 514 16
120 495 38
685 293 10
641 441 28
39 463 37
126 467 22
296 527 46
110 432 49
353 654 49
272 668 28
606 435 12
532 174 23
414 572 17
354 760 40
689 40 4
419 238 23
561 104 24
353 302 6
389 543 7
193 483 9
401 726 18
416 732 47
6 533 3
380 420 34
56 353 49
121 508 24
634 757 31
439 252 42
191 594 24
2 187 47
683 277 15
371 481 32
736 781 33
63 766 30
579 400 27
507 128 27
767 311 20
693 166 20
720 352 2
327 132 25
685 279 12
788 561 27
9 625 20
183 229 42
124 731 33
266 721 40
41 691 49
676 623 10
462 48 25
354 693 42
64 771 29
267 170 24
671 130 4
303 408 39
408 65 40
491 471 44
423 399 35
390 313 1
188 263 40
275 117 8
506 524 35
225 703 39
270 293 5
111 260 34
321 223 37
511 201 40
212 33 46
712 213 12
54 257 5
204 694 45
328 533 6
413 701 14
751 626 2
370 113 12
274 402 4
604 598 26
776 448 41
664 293 49
641 338 3
6 603 32
22 722 44
120 166 9
790 343 24
700 600 3
564 742 40
109 798 35
328 658 2
455 199 17
272 513 26
499 128 18
387 108 14
509 637 27
747 779 10
695 353 46
120 777 45
252 488 5
77 155 19
692 768 46
347 136 12
21 386 11
402 291 46
717 323 36
654 649 41
30 107 3
648 557 24
411 684 18
73 114 8
576 145 20
639 736 15
394 329 19
489 153 13
786 414 6
130 70 42
11 578 17
271 689 29
323 601 29
724 278 44
489 184 20
247 478 19
270 452 41
715 128 32
421 208 37
176 410 49
421 583 16
243 338 44
88 600 35
581 412 48
384 783 10
431 334 12
582 356 31
760 63 29
447 527 2
108 536 20
111 82 24
117 106 24
779 517 3
557 777 32
75 501 44
266 613 33
622 127 48
311 506 44
509 377 38
601 544 43
683 568 23
459 392 5
98 224 31
554 618 32
632 782 6
334 480 32
384 499 48
481 687 49
488 297 24
642 761 3
197 193 48
123 669 8
111 228 7
770 238 25
698 471 5
197 121 6
102 577 47
668 195 30
528 142 39
717 435 36
755 633 47
83 189 41
733 411 13
520 124 26
299 234 29
163 666 8
455 593 37
786 377 14
331 160 46
651 491 25
387 61 2
244 0 43
340 795 14
302 794 15
79 2 4
418 308 4
78 662 35
623 191 17
349 94 49
163 690 3
166 726 39
102 240 6
644 202 16
435 272 31
671 238 35
149 694 38
6 781 32
798 675 5
591 136 7
374 322 41
61 779 2
774 528 42
46 754 21
708 89 41
70 577 27
79 776 8
339 357 6
661 424 20
76 88 25
121 564 37
70 206 33
552 299 46
539 217 34
238 239 20
665 159 37
164 705 21
195 338 1
166 721 30
378 666 16
708 378 8
211 463 49
318 468 1
339 537 43
60 154 38
99 100 3
48 118 24
157 22 44
660 447 45
730 778 13
384 512 19
413 788 27
393 48 17
420 479 39
270 4 5
796 502 28
609 218 41
610 240 15
644 546 37
311 223 36
349 201 15
680 603 38
730 107 36
607 642 47
205 255 44
769 568 14
530 438 40
420 534 49
365 708 45
114 611 33
10 426 30
282 140 18
292 195 30
203 402 24
72 421 13
117 210 43
562 3 8
499 465 18
542 326 10
446 92 41
666 593 33
338 579 24
743 106 17
400 385 36
229 679 7
641 582 42
331 626 43
379 622 33
166 56 35
668 480 20
556 153 35
568 442 19
790 215 26
748 378 22
758 106 23
587 13 38
192 526 12
708 515 41
576 113 35
145 749 4
553 283 23
476 351 23
406 656 30
438 794 4
495 631 24
508 320 40
47 381 20
415 270 38
744 117 21
515 79 42
329 103 47
445 550 28
703 46 34
203 520 34
413 613 26
172 200 31
297 547 13
693 751 34
496 649 31
74 194 21
756 757 18
552 150 27
444 605 27
129 168 26
649 517 47
178 269 38
467 231 12
157 265 16
323 0 19
568 710 19
721 652 6
719 364 3
223 62 32
612 780 43
168 619 20
99 552 29
435 282 28
539 163 39
197 48 31
697 325 31
326 704 30
678 378 45
741 523 38
360 201 35
510 638 32
264 196 20
390 190 47
604 620 14
262 701 49
141 536 13
350 54 5
148 624 10
15 584 26
643 456 2
683 75 33
732 779 37
253 540 12
754 168 27
689 127 33
747 443 29
575 223 23
273 424 5
723 327 43
574 696 4
688 67 49
522 129 9
13 368 1
128 456 40
8 277 15
663 486 19
616 505 27
570 644 26
101 577 42
55 573 20
52 26 43
739 689 12
557 6 7
607 219 40
652 480 34
727 397 28
677 590 26
356 340 15
514 516 7
520 510 9
517 194 15
504 603 36
397 282 24
3 398 46
14 191 39
628 58 47
123 571 24
308 298 9
526 115 24
10 157 19
526 728 15
384 545 25
244 5 17
592 539 28
734 500 36
753 372 18
713 214 20
112 382 10
567 609 38
157 724 35
94 622 19
142 669 46
1 528 12
345 624 18
732 107 11
385 81 4
81 323 44
695 106 29
663 166 27
721 20 12
107 290 19
430 152 6
382 164 12
325 624 43
388 424 6
37 440 26
501 552 18
780 92 22
338 658 34
542 452 8
274 143 46
40 117 33
442 467 20
306 672 20
224 669 5
220 788 1
364 499 7
748 222 21
571 108 49
216 656 11
446 123 45
190 564 13
485 320 15
493 386 18
784 671 5
81 709 6
788 679 6
414 266 33
225 364 22
215 555 19
86 162 36
405 464 34
57 229 20
467 83 38
71 272 41
605 777 30
66 120 1
445 58 30
630 12 36
295 684 37
206 265 24
22 414 16
708 616 25
302 167 22
496 290 6
624 67 44
354 770 15
134 300 43
512 284 5
416 474 45
432 264 17
485 685 5
707 411 49
300 375 34
542 342 14
433 4 22
652 746 40
547 692 44
474 402 23
135 750 35
53 628 26
264 774 32
678 339 3
49 728 3
723 600 32
253 401 31
242 581 8
591 178 32
507 429 7
608 438 32
281 368 37
569 161 13
690 408 39
185 582 23
653 624 32
241 728 49
540 696 48
156 597 25
50 130 17
294 403 38
350 590 27
742 624 26
727 508 6
178 181 2
233 467 3
617 321 39
150 95 34
663 204 10
753 646 3
431 82 38
588 630 43
175 584 27
623 321 26
611 95 24
388 281 22
46 784 19
432 357 7
156 269 46
336 322 5
373 118 22
442 44 38
603 128 43
460 585 6
795 743 20
684 316 40
35 722 41
676 677 3
11 69 24
23 521 39
49 81 21
786 401 25
637 612 7
601 693 4
62 184 4
768 646 28
113 8 31
674 507 13
544 57 25
79 53 45
85 622 23
552 110 9
303 482 40
138 46 21
604 711 39
98 649 42
136 696 29
180 744 18
390 636 27
481 428 24
408 576 7
3 57 35
590 647 30
506 165 48
339 409 47
280 468 13
319 437 14
625 128 23
272 468 27
650 441 48
285 175 23
677 497 15
519 192 30
24 134 29
25 96 42
587 146 39
159 774 27
405 799 46
107 22 15
794 459 46
244 794 22
784 663 34
261 459 6
466 580 17
64 675 38
621 226 34
366 372 31
317 48 31
697 629 40
327 301 19
284 730 28
217 337 49
64 286 21
195 292 46
47 639 26
605 612 23
91 505 21
96 765 28
151 581 2
153 454 46
66 60 47
136 349 46
566 329 7
51 161 26
701 112 42
333 193 3
451 378 47
38 451 22
253 263 16
224 379 46
280 590 22
769 238 16
186 496 19
637 276 36
728 394 29
169 151 41
732 757 17
150 345 30
283 62 19
710 549 5
46 643 33
305 581 46
606 527 36
194 664 23
248 617 11
290 525 41
519 652 47
645 11 49
440 32 26
395 639 26
573 163 43
170 391 39
62 300 23
779 402 9
197 337 35
779 236 11
338 687 22
345 227 40
82 771 17
648 661 41
347 7 10
746 619 14
23 423 16
433 152 26
295 676 45
410 671 20
427 564 26
302 193 25
231 140 5
311 264 37
209 184 42
205 424 33
9 180 47
399 306 10
370 452 36
130 130 22
423 349 35
190 214 33
57 635 33
616 532 41
739 183 49
638 164 4
296 519 15
447 430 2
537 623 37
539 779 4
188 121 22
766 287 33
501 483 26
308 205 34
692 128 45
627 29 22
359 299 1
611 636 29
661 194 37
329 794 21
206 116 18
12 247 23
398 246 40
314 677 32
476 589 40
362 601 16
710 540 31
780 392 5
630 334 1
290 409 25
632 383 7
552 465 41
156 310 25
103 91 14
607 76 8
792 92 31
26 407 1
719 657 26
229 723 1
304 457 17
399 347 35
22 632 13
597 459 3
158 61 44
244 529 32
169 500 15
483 152 33
620 297 2
790 234 9
473 591 49
699 343 31
386 290 41
530 648 4
291 330 41
371 211 11
262 344 49
285 655 35
706 630 10
192 529 31
56 792 29
10 778 46
193 81 33
783 228 23
573 660 28
456 54 20
243 18 30
666 774 41
400 353 20
714 539 27
308 648 35
340 331 28
173 608 14
741 83 29
780 546 42
483 13 16
66 100 14
629 261 30
426 269 32
650 298 4
39 540 40
786 701 35
278 268 43
661 92 20
594 6 16
330 253 9
270 247 33
155 327 10
717 99 45
379 568 34
623 16 28
29 167 39
582 546 14
413 405 35
368 647 17
452 257 11
206 349 41
769 225 7
65 320 41
493 734 19
525 621 45
363 205 20
197 568 30
18 526 37
32 710 37
84 6 36
544 497 41
629 105 43
203 388 1
441 408 18
591 759 16
368 34 49
551 540 20
421 766 3
653 85 28
552 120 4
150 282 23
156 283 11
589 313 26
779 781 11
523 134 21
119 270 3
549 73 6
678 49 23
347 729 36
296 63 25
326 461 35
360 278 44
320 457 24
221 251 11
224 611 7
282 695 7
39 665 41
575 436 3
128 687 40
145 650 12
797 560 25
7 235 27
683 180 27
663 361 12
424 130 18
556 734 15
162 301 4
152 702 26
721 534 36
1 440 39
750 559 6
566 733 7
7 24 41
33 591 33
668 3 28
716 320 6
742 94 28
343 347 49
143 320 10
224 57 31
785 657 45
659 688 18
300 20 49
594 305 31
70 298 35
487 754 41
505 686 7
473 470 16
419 510 14
168 714 41
473 547 31
686 305 7
57 637 39
112 636 35
739 424 44
461 100 5
606 769 10
47 753 41
119 347 2
543 303 3
534 75 8
761 165 20
149 498 16
665 103 23
624 156 38
508 341 5
43 191 37
285 711 28
705 122 44
720 781 15
362 515 7
480 299 30
490 437 32
77 532 22
120 279 16
452 124 37
33 521 10
348 565 22
563 17 46
216 197 44
783 276 8
768 255 35
177 691 41
223 649 32
479 254 15
395 688 17
561 689 39
486 274 46
766 541 33
445 284 25
250 597 1
652 172 15
526 783 49
238 686 46
140 24 17
31 315 33
283 720 10
143 486 37
216 626 40
282 538 18
787 723 46
103 141 45
690 747 2
367 376 34
317 725 44
763 428 34
277 376 38
778 21 9
389 177 33
753 23 32
55 22 44
410 729 15
707 611 25
794 369 27
399 650 5
400 184 31
402 616 20
345 186 10
158 398 8
92 551 45
355 262 20
663 566 37
531 436 5
633 165 19
383 545 35
77 107 42
246 609 24
293 314 23
408 409 32
508 51 35
425 584 7
445 214 36
584 281 16
106 318 43
110 248 42
530 299 32
451 433 22
126 293 25
237 476 33
502 351 25
700 647 43
158 796 43
54 552 30
115 324 47
605 702 42
24 562 10
151 549 35
176 74 43
510 74 27
623 784 29
290 712 2
197 599 16
53 282 26
86 728 46
313 308 37
632 647 18
120 680 41
363 703 27
109 74 5
344 217 23
686 621 9
552 139 24
699 440 4
675 47 30
467 617 47
422 489 28
125 358 18
669 498 14
351 107 49
199 386 40
442 309 26
558 97 5
796 655 9
503 707 29
30 124 31
784 603 1
780 797 27
141 227 46
772 195 22
240 159 24
638 708 28
436 116 20
636 701 38
218 205 1
416 756 10
589 647 45
613 168 1
773 550 25
401 583 43
10 170 19
184 626 5
192 503 47
666 525 34
264 273 41
522 552 25
612 675 1
512 626 42
67 381 45
13 369 26
102 195 18
178 182 21
209 46 48
195 298 27
111 558 38
573 691 39
386 394 38
113 549 31
629 264 45
692 323 32
97 484 15
292 420 1
156 417 22
349 45 18
763 389 4
86 301 35
349 504 42
788 35 27
166 746 1
609 109 20
9 290 7
74 416 6
262 10 19
762 210 7
677 594 25
792 576 37
603 681 20
327 204 34
557 727 49
704 481 3
241 784 31
375 747 38
513 33 35
582 607 35
560 423 1
141 155 35
159 353 13
173 249 49
171 43 35
79 101 14
160 406 4
537 415 6
291 16 6
509 339 10
184 109 41
672 140 27
791 41 46
579 599 14
648 575 3
547 527 47
404 720 37
679 325 44
477 283 49
499 197 20
75 359 15
783 411 20
119 83 13
269 269 49
165 20 35
667 522 10
366 511 17
326 427 15
608 109 32
799 0 10
384 775 36
679 516 21
550 566 22
56 522 3
241 190 37
740 253 36
649 146 41
273 589 6
400 708 34
90 694 14
686 280 9
730 386 29
327 524 20
518 129 29
461 388 29
24 529 45
426 240 26
585 418 27
586 74 37
100 393 37
83 459 24
177 622 15
524 669 14
143 579 45
324 103 32
98 361 49
397 732 2
361 700 2
114 710 16
169 65 13
567 501 32
178 543 17
770 212 15
699 1 37
362 87 16
507 718 17
139 377 21
323 33 25
742 633 41
481 760 14
83 209 12
618 341 35
286 512 22
586 442 30
331 218 38
391 118 23
799 217 46
249 115 22
47 420 14
640 139 21
579 141 39
32 735 25
410 176 30
14 781 27
676 511 28
780 36 38
210 360 30
75 747 34
713 454 26
338 134 36
776 202 39
253 278 1
99 727 27
618 404 33
75 88 24
705 658 45
211 721 28
264 34 26
354 787 27
186 195 20
584 281 36
397 436 23
449 548 29
0 565 11
20 405 21
573 277 36
268 352 34
505 518 2
383 89 2
394 132 19
468 325 18
179 29 34
271 663 1
183 664 18
249 525 49
148 697 25
70 424 4
37 586 48
78 7 37
362 49 42
746 76 37
636 400 22
232 532 12
483 156 48
556 196 30
218 364 23
626 12 25
251 766 29
530 318 33
721 425 20
172 123 11
44 309 34
149 381 38
581 36 46
738 123 43
794 64 26
484 639 35
243 553 43
588 394 17
508 382 33
456 357 25
114 125 6
608 240 24
688 427 18
275 760 36
630 467 15
774 744 10
436 556 40
178 203 28
399 90 6
573 724 13
265 388 8
652 603 35
677 741 40
747 334 35
297 381 49
555 676 15
764 542 13
763 503 13
115 610 13
329 793 24
223 746 49
4 741 10
35 227 49
508 437 15
71 279 1
762 279 12
698 501 14
128 788 48
234 376 21
281 418 41
90 400 35
469 19 21
95 135 23
27 523 47
101 579 4
252 691 29
100 212 21
544 175 23
707 222 24
32 268 14
231 440 22
267 690 43
708 37 13
186 362 39
454 710 35
190 112 37
663 538 27
133 732 7
264 148 25
33 531 22
177 386 41
729 75 6
497 179 22
23 126 34
278 693 17
662 140 17
425 622 20
33 403 17
652 767 39
164 61 8
441 661 42
371 371 34
148 338 4
682 216 10
507 54 18
366 672 29
718 241 47
65 696 7
300 446 23
224 701 48
193 160 35
563 211 6
375 106 5
256 407 9
360 507 40
170 479 40
76 372 41
152 395 42
668 253 44
47 316 16
327 272 38
426 98 24
544 227 12
206 778 27
491 476 42
271 319 9
439 299 43
395 444 3
183 13 16
262 581 47
353 2 42
231 119 13
59 374 21
780 168 25
649 239 12
306 45 24
251 16 40
785 409 37
545 254 44
675 198 9
301 669 5
171 658 23
739 156 17
737 634 30
322 779 46
472 151 1
384 558 23
503 355 42
555 666 41
532 576 9
452 513 27
295 132 43
699 303 6
615 128 24
430 416 11
431 423 15
475 515 5
232 685 40
678 720 14
121 129 12
438 629 18
661 555 2
85 559 7
590 94 26
741 531 41
592 444 24
616 716 8
769 527 46
701 100 3
483 145 9
8 210 30
483 692 17
214 257 22
276 780 25
339 381 22
44 75 44
188 141 7
200 44 14
65 546 43
86 782 41
393 8 1
377 521 48
267 538 15
724 80 13
726 529 36
590 248 22
329 461 29
127 514 8
489 647 49
274 328 38
15 677 30
233 348 14
132 486 12
99 793 14
430 67 7
454 155 12
410 441 31
16 27 1
736 774 31
509 380 41
549 13 30
731 648 45
558 78 24
355 635 23
693 46 44
610 771 23
596 184 9
596 502 17
723 682 47
534 686 28
427 474 41
125 294 6
786 275 46
40 601 30
366 575 11
226 554 14
364 496 35
305 167 22
129 122 27
14 283 12
684 550 34
41 166 26
140 528 43
577 718 1
742 285 42
616 125 38
666 380 10
330 685 25
444 166 7
292 655 16
36 404 47
600 545 38
510 83 6
146 609 6
425 85 45
261 468 46
722 686 20
728 497 45
396 652 13
707 137 48
722 19 19
735 510 18
42 640 30
606 152 32
539 139 44
391 391 28
170 621 11
178 191 34
272 542 3
67 770 4
279 311 14
135 333 46
449 444 18
235 638 9
108 583 30
61 385 32
620 677 24
122 477 40
184 207 10
499 373 13
173 652 12
132 160 32
366 76 26
558 129 49
703 166 19
767 461 47
792 570 9
315 293 41
487 290 3
268 100 9
676 584 30
234 175 42
454 612 9
254 500 2
227 361 3
719 638 3
15 24 25
711 85 35
294 795 13
659 193 5
393 189 34
445 301 17
254 233 19
365 101 24
68 402 5
740 530 15
40 458 16
104 15 41
274 296 23
795 92 32
667 358 5
559 115 40
113 249 29
49 94 27
652 433 39
355 292 47
15 182 3
114 237 33
235 45 31
469 475 2
70 596 33
679 471 38
606 243 38
170 456 35
575 386 23
504 577 29
55 533 22
336 402 21
135 105 41
725 791 21
242 180 39
379 585 37
495 663 42
770 584 34
478 371 38
171 148 34
660 145 7
12 330 19
6 331 17
131 78 49
447 548 32
658 204 40
431 446 48
126 196 47
566 310 17
763 516 49
198 673 28
117 195 37
144 212 28
346 294 14
46 568 30
726 150 25
537 735 6
686 176 25
210 784 10
289 752 33
397 138 37
470 398 13
500 109 31
43 561 3
106 284 20
487 497 33
365 11 16
202 479 20
446 729 13
68 429 5
216 97 18
187 126 12
133 123 22
746 742 33
561 102 8
730 638 20
672 245 18
439 111 32
439 259 44
190 727 7
774 476 27
736 284 33
31 364 9
255 280 23
169 476 14
752 618 30
119 360 17
699 559 49
189 240 31
625 96 46
292 642 21
685 456 26
325 670 38
600 329 13
457 286 49
41 686 37
632 673 7
87 76 15
478 425 36
360 630 42
511 491 39
89 402 49
553 670 38
214 619 28
60 159 45
796 640 34
423 405 28
789 390 16
487 472 19
255 437 35
2 219 31
83 467 32
759 456 10
386 259 39
440 634 23
384 462 38
429 238 10
733 558 14
518 41 25
513 166 13
32 609 25
346 88 25
225 452 15
401 207 28
483 82 46
689 223 48
422 746 19
674 188 35
698 376 20
772 132 14
605 79 8
613 195 35
519 356 49
422 22 34
635 665 40
248 564 25
460 600 2
770 67 19
250 756 43
174 647 4
461 593 1
317 240 33
76 640 3
649 397 36
555 504 26
601 81 8
174 500 1
514 476 25
617 429 23
134 192 15
143 412 23
158 325 23
660 82 24
470 612 15
483 64 11
93 608 4
441 313 10
718 575 12
60 49 35
93 80 15
410 355 1
570 393 27
543 24 17
187 372 45
738 117 22
204 265 9
493 324 19
670 233 2
506 119 31
207 568 45
156 371 18
264 714 24
181 427 41
513 192 14
397 101 9
427 169 39
400 698 7
259 521 26
362 266 30
439 594 42
249 651 19
66 619 3
600 628 30
333 350 16
698 789 31
99 268 4
729 104 13
83 10 32
48 665 28
787 158 20
240 322 20
648 450 34
713 376 22
187 290 34
324 93 28
444 343 33
181 567 1
205 45 21
797 283 44
762 287 39
360 556 4
236 67 27
378 398 31
568 488 4
91 209 43
252 292 25
706 521 2
595 151 4
82 78 12
710 418 7
273 122 18
642 118 31
643 453 44
204 241 33
46 332 19
499 566 43
600 290 29
242 739 9
332 664 18
370 650 28
345 537 49
538 10 21
779 328 17
82 653 11
346 141 47
268 698 34
339 749 14
26 359 34
567 377 23
26 318 38
688 337 6
83 9 31
372 12 25
144 785 43
78 103 37
662 328 49
339 347 22
69 678 18
108 595 37
627 408 26
132 636 12
334 634 34
585 526 11
571 269 25
465 69 40
69 112 36
302 472 11
733 283 37
317 334 20
61 344 10
550 799 17
156 744 2
118 232 29
308 601 7
518 202 7
79 187 17
240 208 22
7 358 14
624 157 1
459 671 21
662 305 8
581 488 21
710 364 41
633 167 29
29 423 28
109 203 25
91 738 8
182 685 36
305 690 2
770 549 32
335 401 28
193 614 3
550 94 1
212 602 12
453 80 49
54 445 28
431 593 34
707 1 29
369 301 11
681 676 2
754 700 10
494 332 7
662 656 36
231 88 13
657 451 9
318 778 41
48 630 40
724 29 4
378 480 48
401 445 40
407 749 45
217 276 12
675 257 18
648 203 42
258 765 15
259 135 48
212 604 30
598 446 46
735 682 38
614 418 39
637 258 48
291 242 2
433 292 20
506 80 28
510 627 32
114 204 43
709 451 21
5 440 11
723 243 29
202 478 21
380 282 13
200 462 4
304 776 38
45 464 24
99 452 8
650 57 15
427 644 43
142 98 4
115 593 44
89 368 29
150 502 37
533 737 21
225 79 8
672 504 23
559 774 39
542 126 44
521 524 1
707 440 8
161 648 13
85 395 17
793 365 16
199 304 32
295 181 29
125 789 44
381 431 40
799 73 31
148 516 49
250 329 29
336 179 12
110 688 6
568 299 24
381 105 11
757 770 7
728 266 24
422 279 30
4 26 30
766 587 23
481 64 40
21 180 13
81 731 17
529 328 29
381 344 26
67 45 46
541 0 35
148 451 26
611 515 28
212 136 33
501 18 40
92 326 40
672 309 29
545 796 37
635 192 4
600 364 40
616 635 39
659 422 16
1 162 15
687 768 32
444 721 6
107 43 47
608 676 9
520 319 32
479 710 35
519 327 23
336 679 20
521 326 1
387 296 32
695 484 16
512 714 34
513 310 40
648 648 34
633 48 40
52 273 1
25 215 43
148 735 44
484 467 24
646 584 31
571 358 32
138 439 39
599 108 20
144 608 37
276 309 9
760 9 28
670 655 20
92 462 4
646 626 19
133 586 6
525 520 18
618 790 9
553 476 11
404 33 30
124 632 41
563 454 2
356 735 44
28 785 35
247 143 7
149 132 28
634 372 29
618 38 37
765 204 40
442 661 21
209 487 41
19 743 2
295 3 4
362 33 26
474 106 34
30 254 10
116 188 43
727 457 41
671 360 31
357 36 1
622 32 32
293 305 46
171 633 18
73 150 31
560 590 6
675 47 20
486 163 15
674 646 4
32 470 35
401 46 34
493 238 3
310 159 15
731 414 28
555 307 11
452 198 10
328 325 42
468 696 47
105 444 46
110 77 8
178 317 44
142 267 39
790 35 7
774 593 44
245 730 30
467 355 47
469 573 42
766 563 17
20 453 33
353 707 44
116 335 4
528 671 48
648 465 48
365 533 34
295 770 16
594 371 31
729 493 2
72 18 32
192 135 13
148 61 37
585 711 22
728 189 3
40 690 9
719 711 1
345 597 46
45 155 21
129 463 27
126 96 29
634 528 26
181 478 22
256 90 4
776 145 28
5 292 29
531 255 39
757 221 35
103 415 10
693 687 22
777 126 47
551 75 22
672 477 24
69 714 26
151 245 35
